artist,datestring,house,title,auction_name_lot,hammer,pdate,date,low_est,high_est,nomprice,lot_no,curr,paint_date,saleyear,cpi,saleprice,birth1,age,american,area,omeana,larea,father,mother,wife1,wife2,child1,child2,friend1,friend2,friend3,brother,sister
"Robert Delaunay (b. 1885, d. 1941)",12/9/1998,Christie's London,Nature morte au vase de fleurs,20th Century Art (Lot 606),Hammer,1907 Paintings,14222,53068,63019,53068,606,USD,1907,1998,1.3377669,70992.609,1885,22,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/24/1997,Christie's London,Nature morte au vase de fleurs,"Impressionist & Modern Paintings, Watercolours & Sculpture (Part I (Lot 150)",Hammer,1907 Paintings,13689,58250,74893,53257,150,USD,1907,1997,1.3586043,72355.188,1885,22,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",3/11/1998,Sotheby's New York,Fleurs,"Impressionist, Modern Art & Contemporary Paintings (Lot 76)",Hammer,1908 Paintings,13949,20000,30000,20000,76,USD,1908,1998,1.3377669,26755.338,1885,23,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",2/15/2007,Sotheby's New York,Fleurs,Impressionist & Modern Art (Lot 29),Hammer,1908 Paintings,17212,25000,35000,35000,29,USD,1908,2007,1.0516731,36808.559,1885,23,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/30/2012,Sotheby's Paris,Rose Tr??mi??re Blanche,Art Impressionniste et Moderne (Lot 53),Premium,1909 Paintings,19143,18561,24748,29140,53,USD,1909,2012,.94974607,27675.6,1885,24,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",3/20/1996,Sotheby's London,Amaryllis,Impressionist & Modern Art (Lot 46),Hammer,1909 Paintings,13228,23065,30754,23065,46,USD,1909,1996,1.3897769,32055.205,1885,24,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/22/1998,Calmels Cohen Paris,Begonias jaunes,Modern Art (Lot 92),Hammer,1909 Paintings,14052,11641,14967,10809,92,USD,1909,1998,1.3377669,14459.922,1885,24,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/20/1996,Quay & Lombrail Paris,Paysage inacheve,"Oriental, Modern & Contemporary Paintings (Lot 240)",Hammer,1909 Paintings,13320,,,17714,240,USD,1909,1996,1.3897769,24618.51,1885,24,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/16/1983,Sotheby's New York,La Verseuse,(Lot 49),Hammer,1910 Paintings,8720,,,57500,49,USD,1910,1983,2.1893172,125885.74,1885,25,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/25/1993,Galerie Kornfeld Bern,"Fleurs bleues, amaryllis","19/20th Century Oil Paintings, Watercolours & Sculpture - Part I (Lot 29)",Hammer,1910 Paintings,12229,,,47404,29,USD,1910,1993,1.5090381,71534.445,1885,25,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/4/2011,Sotheby's New York,"La Ville De Paris, Esquisse",Impressionist & Modern Art Day Sale (Lot 150),,1911 Paintings,18751,300000,400000,,150,USD,1911,2011,.96940058,,1885,26,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/28/2005,Millon & Associes Paris,Les Trois Graces,Modern & Contemporary Art & Art Deco (Lot 108),Hammer,1911 Paintings,16768,59014,70818,59014,108,USD,1911,2005,1.1165181,65890.203,1885,26,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",2/5/2008,Christie's London,"Les trois Gr?›ces, ??tude pour 'La Ville de Paris'",Impressionist and Modern Art Day Sale (Lot 287),Premium,Circa 1911 Paintings,17567,235500,353250,283581,287,USD,1911,2008,1.0127866,287207.03,1885,26,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",12/8/1999,Christie's London,"La ville de Paris, Esquisse",20th Century Art (Lot 54),Hammer,1911 Paintings,14586,243795,406325,243795,54,USD,1911,1999,1.3088596,319093.44,1885,26,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/10/2000,Sotheby's New York,Les fenetres simultanees,Impressionist & Modern Art (partI) (Lot 30),Hammer,1912 Paintings,14740,4000000,6000000,4200000,,USD,1912,2000,1.266295,5318439,1885,27,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",12/1/2009,Christie's Paris,Paysage de Laon,Art Impressionniste et Moderne (Lot 84),Premium,1912 Paintings,18232,60368,90552,200723,84,USD,1912,2009,1.0164027,204015.41,1885,27,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",2/7/2005,Christie's London,Les trois graces,Impressionist & Modern Art (Lot 55),Hammer,1912 Paintings,16474,744200,1116300,1209325,55,USD,1912,2005,1.1165181,1350233.3,1885,27,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/30/1998,Sotheby's London,Les fenetres,Impressionist & Modern Art Part I (Lot 24),Hammer,1912 Paintings,14060,250455,333940,634486,24,USD,1912,1998,1.3377669,848794.38,1885,27,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/10/1995,Sotheby's New York,La Cathedrale de Laon,"Impressionist & Modern Paintings, Drawings & Sculpture, Part II (Lot 291)",Hammer,1912 Paintings,12913,,,47500,291,USD,1912,1995,1.4308137,67963.648,1885,27,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/4/2011,Sotheby's New York,Paysage De Laon,Impressionist & Modern Art Day Sale (Lot 399),Premium,1912 Paintings,18751,180000,220000,218500,399,USD,1912,2011,.96940058,211814.03,1885,27,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/25/1991,Sotheby's London,"Formes circulaires, soleil no 3",Impressionist & Modern Paintings and Sculpture Part I (Lot 30),Hammer,1912 Paintings,11498,,,618640,30,USD,1912,1991,1.6009985,990441.75,1885,27,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/3/2012,Sotheby's New York,Route De Laon,Impressionist & Modern Art Day Sale (Lot 180),,1912 Paintings,19116,200000,300000,,180,USD,1912,2012,.94974607,,1885,27,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/22/2011,Sotheby's London,Disques Color??s - Recto; Portrait De H??l??ne Marre - Verso,Impressionist & Modern Art Evening Sale (Lot 23),Premium,1913 Paintings,18800,963060,1444590,926543,23,USD,1913,2011,.96940058,898191.31,1885,28,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/5/2010,Sotheby's New York,Hommage ?? Bl??riot No. 2 (Fragment),Impressionist & Modern Art Evening Sale (Lot 58),Premium,1913 Paintings,18387,600000,800000,698500,58,USD,1913,2010,1,698500,1885,28,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/20/1988,Guy Loudmer Paris,Robe simultanee,Modern Paintings & Sculpture - Tzara Collection (Lot 42),Hammer,1913 Paintings,10551,,,244325,42,USD,1913,1988,1.843246,450351.06,1885,28,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",12/3/1996,Christie's London,Etude pour 'L'equipe de Cardiff no 8',"Impressionist & Modern Paintings, Watercolours & Sculpture (Part I (Lot 282)",Hammer,1913 Paintings,13486,98406,131208,142688,282,USD,1913,1996,1.3897769,198304.5,1885,28,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/5/2002,Sotheby's New York,Hommage a bleriot - esquisse,Impressionist & Modern Art Part 1 Vol I (Lot 24),Hammer,1914 Paintings,15649,275000,350000,400000,24,USD,1914,2002,1.2120956,484838.25,1885,29,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",4/6/2001,Calmels Cohen Paris,Esquisse pour 'Hommage a Bleriot,Modern & Contemporary Art (Lot 63),Hammer,1914 Paintings,15071,96039,123479,216775,63,USD,1914,2001,1.2312592,266906.22,1885,29,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/5/2009,Sotheby's New York,Arc En Ciel,"Impressionist & Modern Art, Day (Lot 162)",Premium,1914 Paintings,18206,350000,450000,362500,162,USD,1914,2009,1.0164027,368446,1885,29,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/8/1995,Sotheby's New York,Femme nue lisant,Impressionist & Modern Art (Part I) (Lot 63),Hammer,1915 Paintings,13095,400000,600000,750000,,USD,1915,1995,1.4308137,1073110.3,1885,30,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/27/2004,Calmels Cohen Paris,La grande portugaise,Contemporary Art: Works by Felix Aublet (Lot 135),Hammer,1915 Paintings,16402,79728,106304,95673,135,USD,1915,2004,1.1543462,110439.77,1885,30,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/4/2005,Sotheby's New York,La grande portugaise,Impressionist & Modern Art - Part II (Lot 213),Hammer,1915 Paintings,16560,120000,150000,110000,213,USD,1915,2005,1.1165181,122816.99,1885,30,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/4/2009,Christie's New York,Etude pour La grande portugaise,Impressionist/Modern Day Sale (Lot 277),Premium,1915 Paintings,18205,140000,180000,134500,277,USD,1915,2009,1.0164027,136706.17,1885,30,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",12/5/1986,Francis Briest Paris,Femmes portugaises,(Lot 73),Hammer,1916 Paintings,9835,,,83930,73,USD,1916,1986,1.989562,166983.94,1885,31,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/15/1984,Sotheby's New York,La verseuse,(Lot 351),Hammer,1916 Paintings,9085,,,40000,351,USD,1916,1984,2.0987103,83948.414,1885,31,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/2/1996,Sotheby's New York,Verseuse,Impressionist & Modern Art (Part II) (Lot 196),Hammer,1916 Paintings,13271,150000,200000,120000,,USD,1916,1996,1.3897769,166773.23,1885,31,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/5/2010,Christie's New York,La Verseuse,Impressionist/Modern Day Sale (Lot 358),,1916 Paintings,18387,200000,300000,,358,USD,1916,2010,1,,1885,31,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/14/1986,Christie's New York,Etude pour la verseuse,(Lot 30),Hammer,1916 Paintings,9630,,,85000,30,USD,1916,1986,1.989562,169112.77,1885,31,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/27/2004,Calmels Cohen Paris,Femme allongee sur un tapis,Contemporary Art: Works by Felix Aublet (Lot 132),Hammer,1920 Paintings,16402,39864,53152,39864,132,USD,1920,2004,1.1543462,46016.859,1885,35,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/3/2012,Sotheby's New York,Portrait De Madame Mandel,Impressionist & Modern Art Day Sale (Lot 182),,1923 Paintings,19116,120000,180000,,182,USD,1923,2012,.94974607,,1885,38,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",12/1/2011,Christie's Paris,Portrait d'H??l??ne Marre,Art Impressionniste et Moderne (Lot 114),,Circa 1923 Paintings,18962,26938,40407,,114,USD,1923,2011,.96940058,,1885,38,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/25/1998,Calmels Cohen Paris,Portrait d'Helene Mare,Modern & Contemporary Art (Lot 24),Hammer,1923 Paintings,14208,14008,21012,11906,24,USD,1923,1998,1.3377669,15927.452,1885,38,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/4/2006,Sotheby's New York,Portrait d'Helene Marre,Modern Art - Afternoon Sale (Lot 496),Hammer,1923 Paintings,16925,40000,60000,140000,496,USD,1923,2006,1.081627,151427.78,1885,38,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/17/1991,Guy Loudmer Paris,Les coureurs,Important Oil Paintings & Watercolours (Lot 17),Hammer,1924 Paintings,11643,,,375060,17,USD,1924,1991,1.6009985,600470.5,1885,39,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/11/1995,Christie's New York,Etude pour le portrait de Madame Heim,"Impressionist & Modern Paintings, Drawings & Sculpture - Part II (Lot 268)",Hammer,1926 Paintings,12914,,,30000,268,USD,1926,1995,1.4308137,42924.41,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/23/2010,Sotheby's London,Portrait De Madame Heim,Impressionist & Modern Art Day Sale (Lot 307),Premium,1926 Paintings,18436,44889,59852,55737,307,USD,1926,2010,1,55737,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/19/2013,Christie's London,Les coureurs,Impressionist/Modern Day Sale (Lot 365),Premium,1926 Paintings,19528,154500,231750,188296,365,USD,1926,2013,.93603539,176251.72,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/24/1997,Christie's London,Les coureurs,"Impressionist & Modern Paintings, Watercolours & Sculpture (Part I (Lot 311)",Hammer,1926 Paintings,13689,116500,166430,166430,311,USD,1926,1997,1.3586043,226112.52,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",2/8/2012,Christie's London,Portrait de Madame Heim,Impressionist / Modern Day Sale (Lot 407),Premium,1926 Paintings,19031,63256,94884,125325,407,USD,1926,2012,.94974607,119026.93,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",2/7/2013,Christie's London,Les coureurs,Impressionist/Modern Day Sale (Lot 468),,1926 Paintings,19396,157220,235830,,468,USD,1926,2013,.93603539,,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",7/1/1998,Sotheby's London,Etude pour le portrait de Madame Heim,Impressionist & Modern Art Part II (Lot 143),Hammer,1926 Paintings,14061,30054,41742,30054,143,USD,1926,1998,1.3377669,40205.246,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/7/2012,Sotheby's New York,Portrait De Madame Heim,Impressionist & Modern Art Day Sale (Lot 209),Premium,1926 Paintings,19304,50000,70000,56250,209,USD,1926,2012,.94974607,53423.215,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/9/2002,Sotheby's New York,Coureurs,Impressionist & Modern Art - Part II (Lot 252),Hammer,1926 Paintings,15469,60000,80000,70000,252,USD,1926,2002,1.2120956,84846.695,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",2/7/2012,Christie's London,Tour Eiffel,Impressionist / Modern Evening Sale (Lot 4),Premium,1926 Paintings,19030,2385300,3975500,5942974,4,USD,1926,2012,.94974607,5644316,1885,41,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",12/8/2011,Sotheby's Paris,Portrait De Maria Lani,Art Impressionniste & Moderne (Lot 37),,Circa 1928 Paintings,18969,200235,266980,,37,USD,1928,2011,.96940058,,1885,43,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",4/30/1996,Christie's New York,Triomphe de Paris,"Impressionist & Modern Paintings, Drawings & Sculpture (Part I) (Lot 60)",Hammer,1928 Paintings,13269,250000,350000,180000,,USD,1928,1996,1.3897769,250159.84,1885,43,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",2/3/2004,Christie's London,Vue du Quai de Louvre,Impressionist & Modern Art - Day Sale (Lot 161),Hammer,1928 Paintings,16104,183800,275700,183800,161,USD,1928,2004,1.1543462,212168.84,1885,43,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/2/1996,Sotheby's New York,Vue du quai du Louvre a Paris,Impressionist & Modern Art (Part II) (Lot 349),Hammer,1928 Paintings,13271,50000,70000,67500,,USD,1928,1996,1.3897769,93809.945,1885,43,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/24/1995,Jean Louis Picard Paris,Coin du quai du Louvre et de la rue du Louvre,19th & 20th Century Paintings & Sculpture (Lot 22),Hammer,1928 Paintings,13111,,,35482,22,USD,1928,1995,1.4308137,50768.129,1885,43,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",4/3/1990,Sotheby's London,La tour rouge,"Impressionist & Modern Paintings & Sculpture, Part 1 (Lot 44)",Hammer,1928 Paintings,11050,,,637845,44,USD,1928,1990,1.6683704,1064161.8,1885,43,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",4/29/1994,Binoche Paris,Tour Eiffel,Bourdon Collection (Lot 23),Hammer,1929 Paintings,12537,,,448800,23,USD,1929,1994,1.4713631,660347.75,1885,44,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/24/1995,Jean Louis Picard Paris,Triomphe a Paris,19th & 20th Century Paintings & Sculpture (Lot 30),Hammer,1929 Paintings,13111,,,106652,30,USD,1929,1995,1.4308137,152599.14,1885,44,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/6/2010,Sotheby's New York,Relief Marron Et Bleu,Impressionist & Modern Art Day Sale (Lot 128),,1932 Paintings,18388,80000,120000,,128,USD,1932,2010,1,,1885,47,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/10/1999,Christie's New York,"Relief, Rhythms",20th Century Art (Lot 630),Hammer,1932 Paintings,14558,250000,350000,220000,630,USD,1932,1999,1.3088596,287949.09,1885,47,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/7/2014,Christie's New York,Relief Rythme,Impressionist & Modern Day Sale (Lot 333),Premium,1933 Paintings,19850,400000,600000,689000,333,USD,1933,2014,.91658682,631528.31,1885,48,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/11/1988,Sotheby's New York,"Rythme, Relief",Impressionist & Modern Paintings & Sculpture (Part II) (Lot 389),Hammer,1936 Paintings,10358,,,200000,,USD,1936,1988,1.843246,368649.19,1885,51,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",11/27/2004,Calmels Cohen Paris,Etude pour la decoration du plafond du hall tronconique du Pavillon de l'Air,Contemporary Art: Works by Felix Aublet (Lot 129),Hammer,1936 Paintings,16402,79728,106304,79728,129,USD,1936,2004,1.1543462,92033.719,1885,51,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",6/19/1989,Ader Picard & Tajan Paris,"Rythme, relief",19th/20th C Paintings (Lot 95),Hammer,1936 Paintings,10762,,,313740,95,USD,1936,1989,1.7585161,551716.81,1885,51,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",5/8/2002,Sotheby's New York,Rythme 1,Impressionist & Modern Art - Part I (Lot 51),Hammer,1938 Paintings,15468,700000,1000000,850000,51,USD,1938,2002,1.2120956,1030281.3,1885,53,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Delaunay (b. 1885, d. 1941)",,,,,,,,,,,,,,,,,,,0,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Robert Motherwell (b. 1915, d. 1991)",10/24/1996,Christie's London,Untitled,Contemporary Art (Lot 89),Hammer,1912 Paintings,13446,39802,55723,57315,89,USD,1912,1996,1.3897769,79655.063,1915,-3,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",2/15/1989,Sotheby's New York,P.O.E.3,Contemporary Pictures & Sculpture (Lot 82),Hammer,1920 Paintings,10638,,,60000,82,USD,1920,1989,1.7585161,105510.96,1915,5,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/20/1997,Sotheby's New York,In Plato's cave,Contemporary Art (Part II) (Lot 123),Hammer,1921 Paintings,13838,40000,60000,40000,,USD,1921,1997,1.3586043,54344.172,1915,6,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/4/1987,Sotheby's New York,Nicht Werfen with yellow stripes,(Lot 34),Hammer,1926 Paintings,9985,,,82500,34,USD,1926,1987,1.919507,158359.33,1915,11,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/19/1992,Christie's New York,Scarlet and Gauloises,Contemporary Art - Part II (Lot 291),Hammer,1929 Paintings,12011,,,20000,291,USD,1929,1992,1.5542125,31084.248,1915,14,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/13/2014,Doyle New York New York,Summer Collage,Post War & Contemporary Art (Lot 14),Premium,1941 Paintings,19856,30000,50000,31250,14,USD,1941,2014,.91658682,28643.338,1915,26,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/7/1997,Sotheby's New York,Untitled,Contemporary Art (Part II) (Lot 227),Hammer,1942 Paintings,13641,10000,15000,17000,,USD,1942,1997,1.3586043,23096.273,1915,27,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/5/1987,Christie's New York,"Spanish Prison, window",(Lot 69),Hammer,1944 Paintings,9986,,,165000,69,USD,1944,1987,1.919507,316718.66,1915,29,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/7/1997,Sotheby's New York,Still life with black,Contemporary Art (Part II) (Lot 236),Hammer,1945 Paintings,13641,20000,25000,19000,,USD,1945,1997,1.3586043,25813.482,1915,30,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/14/2012,Sotheby's New York,Still Life With Black,Contemporary Art Day Auction (Lot 171),Premium,1945 Paintings,19311,50000,70000,134500,171,USD,1945,2012,.94974607,127740.84,1915,30,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",10/4/1990,Sotheby's New York,Untitled,"Contemporary Oil Paintings, Watercolours & Sculpture (Lot 16)",Hammer,1946 Paintings,11234,,,55000,16,USD,1946,1990,1.6683704,91760.367,1915,31,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/11/2005,Christie's New York,The pink mirror,Post-War & Contemporary Art - Evening Sale (Lot 21),Hammer,1946 Paintings,16567,500000,700000,450000,21,USD,1946,2005,1.1165181,502433.16,1915,31,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/3/1989,Sotheby's New York,Red Head,Contemporary Pictures & Sculpture - Part II (Lot 90),Hammer,1946 Paintings,10715,,,18000,90,USD,1946,1989,1.7585161,31653.289,1915,31,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/12/1980,Christie's New York,Le poet,(Lot 14),Hammer,1946 Paintings,7621,,,17000,14,USD,1946,1980,2.6463106,44987.281,1915,31,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",2/21/1987,Christie's New York,Figuration,(Lot 11),Hammer,1947 Paintings,9913,,,7300,11,USD,1947,1987,1.919507,14012.401,1915,32,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",10/13/2012,Sotheby's London,Figuration,Contemporary Art Day Auction (Lot 198),Premium,1947 Paintings,19279,48225,64300,69524,198,USD,1947,2012,.94974607,66030.148,1915,32,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/14/2007,Christie's New York,In Blue with Crosses,Post-War and Contemporary Art - Morning Session (Lot 156),,1947 Paintings,17484,250000,350000,,156,USD,1947,2007,1.0516731,,1915,32,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/4/1987,Sotheby's New York,Poet with orange,Contemporary Art (Part I). Sale No. 5628 (Lot 46),Hammer,1947 Paintings,10169,,,140000,,USD,1947,1987,1.919507,268730.97,1915,32,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/15/2014,Sotheby's New York,In Blue with crosses,Contemporary Art Day Sale (Lot 163),Premium,1947 Paintings,19858,200000,300000,221000,163,USD,1947,2014,.91658682,202565.69,1915,32,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/19/2006,Skinner Boston,Blue with crosses,American & European Paintings (Lot 438),Hammer,1947 Paintings,16940,25000,35000,110000,438,USD,1947,2006,1.081627,118978.97,1915,32,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/5/1987,Sotheby's New York,Untitled,(Lot 94),Hammer,1948 Paintings,9986,,,7000,94,USD,1948,1987,1.919507,13436.549,1915,33,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/8/1983,Christie's New York,Artist,(Lot 31),Hammer,1948 Paintings,8712,,,19000,31,USD,1948,1983,2.1893172,41597.027,1915,33,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
